geography_scope,sample,age_kind,age_lower,age_upper,tenure,current_children,young_child,n_records,hhwt,rooms_sum,rooms_capped9_sum,owner_hhwt
national,all_structures,annual,79,79,owner,2,without_young_child,202,16344.0,104781.0,104781.0,16344.0
national,all_structures,annual,79,79,owner,3+,with_young_child,2,401.0,2521.0,2521.0,401.0
national,all_structures,annual,79,79,owner,3+,without_young_child,23,2027.0,13662.0,13662.0,2027.0
national,all_structures,annual,79,79,renter,0,without_young_child,3694,344416.0,1283138.0,1283138.0,0.0
national,all_structures,annual,79,79,renter,1,with_young_child,1,90.0,810.0,810.0,0.0
national,all_structures,annual,79,79,renter,1,without_young_child,239,22482.0,108788.0,108788.0,0.0
national,all_structures,annual,79,79,renter,2,with_young_child,2,135.0,607.0,607.0,0.0
national,all_structures,annual,79,79,renter,2,without_young_child,31,3128.0,16415.0,16415.0,0.0
national,all_structures,annual,79,79,renter,3+,with_young_child,2,167.0,844.0,844.0,0.0
national,all_structures,annual,79,79,renter,3+,without_young_child,1,217.0,651.0,651.0,0.0
national,all_structures,annual,80,80,owner,0,without_young_child,14918,1167353.0,6713106.0,6713106.0,1167353.0
national,all_structures,annual,80,80,owner,1,with_young_child,7,780.0,3828.0,3828.0,780.0
national,all_structures,annual,80,80,owner,1,without_young_child,1741,143774.0,880534.0,880534.0,143774.0
national,all_structures,annual,80,80,owner,2,with_young_child,5,516.0,3003.0,3003.0,516.0
national,all_structures,annual,80,80,owner,2,without_young_child,190,14930.0,96929.0,96929.0,14930.0
national,all_structures,annual,80,80,owner,3+,with_young_child,2,124.0,998.0,998.0,124.0
national,all_structures,annual,80,80,owner,3+,without_young_child,35,2799.0,18601.0,18601.0,2799.0
national,all_structures,annual,80,80,renter,0,without_young_child,3750,360744.0,1324928.0,1324928.0,0.0
national,all_structures,annual,80,80,renter,1,without_young_child,228,21759.0,99555.0,99555.0,0.0
national,all_structures,annual,80,80,renter,2,without_young_child,19,1730.0,8806.0,8806.0,0.0
national,all_structures,annual,80,80,renter,3+,with_young_child,1,158.0,1106.0,1106.0,0.0
national,all_structures,annual,80,80,renter,3+,without_young_child,5,339.0,2141.0,2141.0,0.0
national,all_structures,annual,81,81,owner,0,without_young_child,13772,1065840.0,6107381.0,6107381.0,1065840.0
national,all_structures,annual,81,81,owner,1,with_young_child,4,148.0,833.0,833.0,148.0
national,all_structures,annual,81,81,owner,1,without_young_child,1576,126958.0,788037.0,788037.0,126958.0
national,all_structures,annual,81,81,owner,2,with_young_child,8,1138.0,7870.0,7870.0,1138.0
national,all_structures,annual,81,81,owner,2,without_young_child,186,14532.0,95971.0,95971.0,14532.0
national,all_structures,annual,81,81,owner,3+,with_young_child,2,286.0,2114.0,2114.0,286.0
national,all_structures,annual,81,81,owner,3+,without_young_child,29,2621.0,17723.0,17723.0,2621.0
national,all_structures,annual,81,81,renter,0,without_young_child,3520,330777.0,1220507.0,1220507.0,0.0
national,all_structures,annual,81,81,renter,1,with_young_child,2,142.0,641.0,641.0,0.0
national,all_structures,annual,81,81,renter,1,without_young_child,179,15644.0,72185.0,72185.0,0.0
national,all_structures,annual,81,81,renter,2,with_young_child,3,475.0,2581.0,2581.0,0.0
national,all_structures,annual,81,81,renter,2,without_young_child,10,966.0,5009.0,5009.0,0.0
national,all_structures,annual,81,81,renter,3+,without_young_child,1,57.0,285.0,285.0,0.0
national,all_structures,annual,82,82,owner,0,without_young_child,12485,974989.0,5555152.0,5555152.0,974989.0
national,all_structures,annual,82,82,owner,1,with_young_child,6,327.0,1890.0,1890.0,327.0
national,all_structures,annual,82,82,owner,1,without_young_child,1520,122700.0,764733.0,764733.0,122700.0
national,all_structures,annual,82,82,owner,2,with_young_child,3,355.0,2911.0,2911.0,355.0
national,all_structures,annual,82,82,owner,2,without_young_child,127,10870.0,72231.0,72231.0,10870.0
national,all_structures,annual,82,82,owner,3+,with_young_child,1,161.0,1288.0,1288.0,161.0
national,all_structures,annual,82,82,owner,3+,without_young_child,27,2290.0,15614.0,15614.0,2290.0
national,all_structures,annual,82,82,renter,0,without_young_child,3555,338918.0,1250708.0,1250708.0,0.0
national,all_structures,annual,82,82,renter,1,without_young_child,182,18070.0,86915.0,86915.0,0.0
national,all_structures,annual,82,82,renter,2,with_young_child,1,233.0,1398.0,1398.0,0.0
national,all_structures,annual,82,82,renter,2,without_young_child,20,1746.0,9958.0,9958.0,0.0
national,all_structures,annual,82,82,renter,3+,without_young_child,5,412.0,2688.0,2688.0,0.0
national,all_structures,annual,83,83,owner,0,without_young_child,11605,901341.0,5103321.0,5103321.0,901341.0
national,all_structures,annual,83,83,owner,1,with_young_child,5,445.0,3209.0,3209.0,445.0
national,all_structures,annual,83,83,owner,1,without_young_child,1333,104512.0,642358.0,642358.0,104512.0
national,all_structures,annual,83,83,owner,2,with_young_child,2,103.0,681.0,681.0,103.0
national,all_structures,annual,83,83,owner,2,without_young_child,125,10865.0,71185.0,71185.0,10865.0
national,all_structures,annual,83,83,owner,3+,with_young_child,2,100.0,550.0,550.0,100.0
national,all_structures,annual,83,83,owner,3+,without_young_child,19,2204.0,15113.0,15113.0,2204.0
national,all_structures,annual,83,83,renter,0,without_young_child,3245,300697.0,1101147.0,1101147.0,0.0
national,all_structures,annual,83,83,renter,1,with_young_child,3,416.0,1668.0,1668.0,0.0
national,all_structures,annual,83,83,renter,1,without_young_child,152,14886.0,69714.0,69714.0,0.0
national,all_structures,annual,83,83,renter,2,with_young_child,1,83.0,249.0,249.0,0.0
national,all_structures,annual,83,83,renter,2,without_young_child,9,568.0,2781.0,2781.0,0.0
national,all_structures,annual,83,83,renter,3+,without_young_child,2,87.0,593.0,593.0,0.0
national,all_structures,annual,84,84,owner,0,without_young_child,10286,800391.0,4520261.0,4520261.0,800391.0
national,all_structures,annual,84,84,owner,1,with_young_child,2,142.0,852.0,852.0,142.0
national,all_structures,annual,84,84,owner,1,without_young_child,1181,97349.0,602826.0,602826.0,97349.0
national,all_structures,annual,84,84,owner,2,with_young_child,1,70.0,490.0,490.0,70.0
national,all_structures,annual,84,84,owner,2,without_young_child,110,9132.0,60626.0,60626.0,9132.0
national,all_structures,annual,84,84,owner,3+,with_young_child,1,242.0,1452.0,1452.0,242.0
national,all_structures,annual,84,84,owner,3+,without_young_child,17,1344.0,8938.0,8938.0,1344.0
national,all_structures,annual,84,84,renter,0,without_young_child,3253,304162.0,1108214.0,1108214.0,0.0
national,all_structures,annual,84,84,renter,1,without_young_child,134,14850.0,68763.0,68763.0,0.0
national,all_structures,annual,84,84,renter,2,with_young_child,1,195.0,975.0,975.0,0.0
national,all_structures,annual,84,84,renter,2,without_young_child,15,1432.0,7603.0,7603.0,0.0
national,all_structures,annual,84,84,renter,3+,without_young_child,4,328.0,1391.0,1391.0,0.0
national,all_structures,annual,85,85,owner,0,without_young_child,9040,708684.0,3987523.0,3987523.0,708684.0
national,all_structures,annual,85,85,owner,1,without_young_child,1047,81553.0,500951.0,500951.0,81553.0
national,all_structures,annual,85,85,owner,2,without_young_child,100,8452.0,55745.0,55745.0,8452.0
national,all_structures,annual,85,85,owner,3+,without_young_child,14,1049.0,7429.0,7429.0,1049.0
national,all_structures,annual,85,85,renter,0,without_young_child,3050,278146.0,1017210.0,1017210.0,0.0
national,all_structures,annual,85,85,renter,1,with_young_child,1,70.0,280.0,280.0,0.0
national,all_structures,annual,85,85,renter,1,without_young_child,120,12085.0,56307.0,56307.0,0.0
national,all_structures,annual,85,85,renter,2,without_young_child,11,810.0,3810.0,3810.0,0.0
national,all_structures,annual,85,85,renter,3+,with_young_child,1,100.0,300.0,300.0,0.0
national,all_structures,four_year,18,21,owner,0,without_young_child,3094,345814.0,1844942.0,1844942.0,345814.0
national,all_structures,four_year,18,21,owner,1,with_young_child,800,86432.0,454633.0,454633.0,86432.0
national,all_structures,four_year,18,21,owner,1,without_young_child,1,45.0,225.0,225.0,45.0
national,all_structures,four_year,18,21,owner,2,with_young_child,270,29359.0,158875.0,158875.0,29359.0
national,all_structures,four_year,18,21,owner,3+,with_young_child,64,8271.0,49059.0,49059.0,8271.0
national,all_structures,four_year,18,21,renter,0,without_young_child,19276,2636486.0,10443738.0,10443738.0,0.0
national,all_structures,four_year,18,21,renter,1,with_young_child,4267,594354.0,2467543.0,2467543.0,0.0
national,all_structures,four_year,18,21,renter,1,without_young_child,1,218.0,1090.0,1090.0,0.0
national,all_structures,four_year,18,21,renter,2,with_young_child,1319,185855.0,803732.0,803732.0,0.0
national,all_structures,four_year,18,21,renter,3+,with_young_child,313,45780.0,218750.0,218750.0,0.0
national,all_structures,four_year,22,25,owner,0,without_young_child,14580,1536956.0,8331887.0,8331887.0,1536956.0
national,all_structures,four_year,22,25,owner,1,with_young_child,4906,515033.0,2882854.0,2882854.0,515033.0
national,all_structures,four_year,22,25,owner,2,with_young_child,2920,320105.0,1817465.0,1817465.0,320105.0
national,all_structures,four_year,22,25,owner,3+,with_young_child,944,107089.0,632493.0,632493.0,107089.0
national,all_structures,four_year,22,25,renter,0,without_young_child,41961,5466180.0,21038610.0,21038610.0,0.0
national,all_structures,four_year,22,25,renter,1,with_young_child,10082,1391610.0,5975721.0,5975721.0,0.0
national,all_structures,four_year,22,25,renter,1,without_young_child,1,419.0,2514.0,2514.0,0.0
national,all_structures,four_year,22,25,renter,2,with_young_child,5881,822974.0,3785703.0,3785703.0,0.0
national,all_structures,four_year,22,25,renter,3+,with_young_child,2494,369288.0,1829243.0,1829243.0,0.0
national,all_structures,four_year,26,29,owner,0,without_young_child,26841,2748361.0,15484647.0,15484647.0,2748361.0
national,all_structures,four_year,26,29,owner,1,with_young_child,12434,1289614.0,7688842.0,7688842.0,1289614.0
national,all_structures,four_year,26,29,owner,1,without_young_child,9,1328.0,7978.0,7978.0,1328.0
national,all_structures,four_year,26,29,owner,2,with_young_child,10329,1099820.0,6655674.0,6655674.0,1099820.0
national,all_structures,four_year,26,29,owner,3+,with_young_child,4785,535735.0,3329655.0,3329655.0,535735.0
national,all_structures,four_year,26,29,renter,0,without_young_child,35433,4540777.0,17234147.0,17234147.0,0.0
national,all_structures,four_year,26,29,renter,1,with_young_child,10793,1472410.0,6479365.0,6479365.0,0.0
national,all_structures,four_year,26,29,renter,1,without_young_child,4,312.0,1440.0,1440.0,0.0
national,all_structures,four_year,26,29,renter,2,with_young_child,9418,1297451.0,6199285.0,6199285.0,0.0
national,all_structures,four_year,26,29,renter,3+,with_young_child,6362,919442.0,4771221.0,4771221.0,0.0
national,all_structures,four_year,30,33,owner,0,without_young_child,26993,2803684.0,15909639.0,15909639.0,2803684.0
national,all_structures,four_year,30,33,owner,1,with_young_child,18311,1791392.0,11123023.0,11123023.0,1791392.0
national,all_structures,four_year,30,33,owner,1,without_young_child,57,5389.0,32009.0,32009.0,5389.0
national,all_structures,four_year,30,33,owner,2,with_young_child,21702,2103828.0,13519194.0,13519194.0,2103828.0
national,all_structures,four_year,30,33,owner,2,without_young_child,3,248.0,1488.0,1488.0,248.0
national,all_structures,four_year,30,33,owner,3+,with_young_child,11678,1170708.0,7685474.0,7685474.0,1170708.0
national,all_structures,four_year,30,33,owner,3+,without_young_child,1,58.0,464.0,464.0,58.0
national,all_structures,four_year,30,33,renter,0,without_young_child,25599,3466410.0,13059699.0,13059699.0,0.0
national,all_structures,four_year,30,33,renter,1,with_young_child,9481,1228026.0,5426347.0,5426347.0,0.0
national,all_structures,four_year,30,33,renter,1,without_young_child,48,6890.0,33166.0,33166.0,0.0
national,all_structures,four_year,30,33,renter,2,with_young_child,10091,1306276.0,6343736.0,6343736.0,0.0
national,all_structures,four_year,30,33,renter,2,without_young_child,4,407.0,1934.0,1934.0,0.0
national,all_structures,four_year,30,33,renter,3+,with_young_child,8291,1109486.0,5869516.0,5869516.0,0.0
national,all_structures,four_year,34,37,owner,0,without_young_child,28141,2873980.0,16441063.0,16441063.0,2873980.0
national,all_structures,four_year,34,37,owner,1,with_young_child,20986,2035299.0,12835092.0,12835092.0,2035299.0
national,all_structures,four_year,34,37,owner,1,without_young_child,513,53267.0,319582.0,319582.0,53267.0
national,all_structures,four_year,34,37,owner,2,with_young_child,36543,3467919.0,23119607.0,23119607.0,3467919.0
national,all_structures,four_year,34,37,owner,2,without_young_child,54,6526.0,42543.0,42543.0,6526.0
national,all_structures,four_year,34,37,owner,3+,with_young_child,22234,2159005.0,14816912.0,14816912.0,2159005.0
national,all_structures,four_year,34,37,owner,3+,without_young_child,5,363.0,2255.0,2255.0,363.0
national,all_structures,four_year,34,37,renter,0,without_young_child,21333,2893169.0,10949383.0,10949383.0,0.0
national,all_structures,four_year,34,37,renter,1,with_young_child,9128,1186332.0,5366274.0,5366274.0,0.0
national,all_structures,four_year,34,37,renter,1,without_young_child,345,46913.0,219623.0,219623.0,0.0
national,all_structures,four_year,34,37,renter,2,with_young_child,11072,1407851.0,6972629.0,6972629.0,0.0
national,all_structures,four_year,34,37,renter,2,without_young_child,43,5132.0,26688.0,26688.0,0.0
national,all_structures,four_year,34,37,renter,3+,with_young_child,9952,1315283.0,7094309.0,7094309.0,0.0
national,all_structures,four_year,34,37,renter,3+,without_young_child,3,381.0,1707.0,1707.0,0.0
national,all_structures,four_year,38,41,owner,0,without_young_child,31500,3161701.0,18224468.0,18224468.0,3161701.0
national,all_structures,four_year,38,41,owner,1,with_young_child,21910,2100437.0,13258139.0,13258139.0,2100437.0
national,all_structures,four_year,38,41,owner,1,without_young_child,2492,255411.0,1548246.0,1548246.0,255411.0
national,all_structures,four_year,38,41,owner,2,with_young_child,42362,3970945.0,27095014.0,27095014.0,3970945.0
national,all_structures,four_year,38,41,owner,2,without_young_child,628,64726.0,399897.0,399897.0,64726.0
national,all_structures,four_year,38,41,owner,3+,with_young_child,26754,2542917.0,18056252.0,18056252.0,2542917.0
national,all_structures,four_year,38,41,owner,3+,without_young_child,89,9202.0,59056.0,59056.0,9202.0
national,all_structures,four_year,38,41,renter,0,without_young_child,19694,2611489.0,10090387.0,10090387.0,0.0
national,all_structures,four_year,38,41,renter,1,with_young_child,8203,1037021.0,4741258.0,4741258.0,0.0
national,all_structures,four_year,38,41,renter,1,without_young_child,1428,194698.0,901952.0,901952.0,0.0
national,all_structures,four_year,38,41,renter,2,with_young_child,9931,1229274.0,6146821.0,6146821.0,0.0
national,all_structures,four_year,38,41,renter,2,without_young_child,312,41952.0,216688.0,216688.0,0.0
national,all_structures,four_year,38,41,renter,3+,with_young_child,7565,975577.0,5294989.0,5294989.0,0.0
national,all_structures,four_year,38,41,renter,3+,without_young_child,51,6783.0,37811.0,37811.0,0.0
national,all_structures,four_year,42,45,owner,0,without_young_child,43807,4180788.0,24419456.0,24419456.0,4180788.0
national,all_structures,four_year,42,45,owner,1,with_young_child,25267,2326812.0,15011220.0,15011220.0,2326812.0
national,all_structures,four_year,42,45,owner,1,without_young_child,8476,799514.0,4955581.0,4955581.0,799514.0
national,all_structures,four_year,42,45,owner,2,with_young_child,44404,4077191.0,28351246.0,28351246.0,4077191.0
national,all_structures,four_year,42,45,owner,2,without_young_child,2648,252930.0,1639467.0,1639467.0,252930.0
national,all_structures,four_year,42,45,owner,3+,with_young_child,25680,2378604.0,17254770.0,17254770.0,2378604.0
national,all_structures,four_year,42,45,owner,3+,without_young_child,367,39329.0,266307.0,266307.0,39329.0
national,all_structures,four_year,42,45,renter,0,without_young_child,22449,2867311.0,11197797.0,11197797.0,0.0
