stage,cell,case_id,case_directory,status,loss,task_id,proposal_index,started_solves,completed_solves,unfinished_solves,score_path,checkpoint_sha256,validity_exception,smoke_index,common_parameter_anchor,repeat_index
production,D_floor,worker38_proposal02,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/D_floor/worker38_proposal02,verified_scored,1142.4963894659368,38,2,4,4,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/D_floor/worker38_proposal02/result/evaluation/scored_repetition_01/score.json,af45fae4ee0f095c317839ab0b9da8a950676cdc6b7021ce0ce331d56296f500,,,,
production,D_floor,worker38_proposal03,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/D_floor/worker38_proposal03,verified_scored,3390.452510940446,38,3,7,7,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/D_floor/worker38_proposal03/result/evaluation/scored_repetition_01/score.json,fed662e581ba5c5ef5598fb16c0c3169852c3a94346bb820d32e44053f2b28f6,,,,
production,D_floor,worker38_proposal04,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/D_floor/worker38_proposal04,verified_scored,2323.3471497827404,38,4,6,6,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/D_floor/worker38_proposal04/result/evaluation/scored_repetition_01/score.json,b477a28323252f16213287cff2adcbba4b74367ea4e9fad834dffc74a3c113cf,,,,
production,D_floor,worker38_proposal05,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/D_floor/worker38_proposal05,verified_scored,579.4186915675546,38,5,6,6,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/D_floor/worker38_proposal05/result/evaluation/scored_repetition_01/score.json,7d7f21e6d82a1858fba99eda7b076b753c854db3376a679f793238da78aee6d1,,,,
production,D_floor,worker38_proposal06,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/D_floor/worker38_proposal06,verified_scored,598.4165739511088,38,6,5,5,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/D_floor/worker38_proposal06/result/evaluation/scored_repetition_01/score.json,31e8c35fc5236b3a5d16c68b40e6c223aa6d3510c88b3073d1e7a68ec794b35c,,,,
production,D_floor,worker38_proposal07,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/D_floor/worker38_proposal07,verified_scored,569.5940918759111,38,7,6,6,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/D_floor/worker38_proposal07/result/evaluation/scored_repetition_01/score.json,5371928b64a16474266c6e860e94e6ec82bab6abaf1e308c12cf4499506f1b01,,,,
production,D_floor,worker38_proposal08,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/D_floor/worker38_proposal08,verified_scored,686.1355626936986,38,8,6,6,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/D_floor/worker38_proposal08/result/evaluation/scored_repetition_01/score.json,0cb9ebbd61a48ca10fc054cdf6076053bdab26a8d21df60a0992ba24f2b8e7c9,,,,
production,D_floor,worker38_proposal09,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/D_floor/worker38_proposal09,verified_scored,968.7312959105383,38,9,5,5,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/D_floor/worker38_proposal09/result/evaluation/scored_repetition_01/score.json,ba368d3001b17151605c71bde842b6da4f54a08a5de417f2970c5afb848e7e71,,,,
production,D_floor,worker38_proposal10,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/D_floor/worker38_proposal10,verified_scored,555.5912858969549,38,10,6,6,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/D_floor/worker38_proposal10/result/evaluation/scored_repetition_01/score.json,f544eab39ed843a93b7fccc1f970650ba6ac913f607466d97446edf22ca36e50,,,,
production,D_floor,worker38_proposal11,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/D_floor/worker38_proposal11,verified_scored,512.0746271567364,38,11,6,6,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/D_floor/worker38_proposal11/result/evaluation/scored_repetition_01/score.json,72698bf2b5c43610f44e2b331db68bb14f1023060fea410f09e515e1803522bc,,,,
production,D_floor,worker38_proposal12,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/D_floor/worker38_proposal12,verified_scored,758.199313788361,38,12,5,5,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/D_floor/worker38_proposal12/result/evaluation/scored_repetition_01/score.json,bb67de9af11f3fb571b05ecc622e2b7cf80554a725853e64003e8f818d22c662,,,,
production,D_floor,worker38_proposal13,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/D_floor/worker38_proposal13,verified_scored,805.042456474032,38,13,6,6,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/D_floor/worker38_proposal13/result/evaluation/scored_repetition_01/score.json,e8e18162da6dcc5c3903bc240f25dfec525fa30515b84dc14b6d036424393224,,,,
production,D_floor,worker38_proposal14,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/D_floor/worker38_proposal14,verified_scored,1135.2186289636127,38,14,5,5,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/D_floor/worker38_proposal14/result/evaluation/scored_repetition_01/score.json,91dec7f6d4cb380f432f55a975a39a159288bdc0058abde52483e2191846584d,,,,
production,D_floor,worker38_proposal15,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/D_floor/worker38_proposal15,unrun,,38,15,,,,,,,,,
production,D_floor,worker38_proposal16,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/D_floor/worker38_proposal16,unrun,,38,16,,,,,,,,,
production,D_floor,worker38_proposal17,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/D_floor/worker38_proposal17,unrun,,38,17,,,,,,,,,
production,D_floor,worker38_proposal18,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/D_floor/worker38_proposal18,unrun,,38,18,,,,,,,,,
production,D_shares,worker39_proposal01,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/D_shares/worker39_proposal01,verified_scored,1717.323897501729,39,1,6,6,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/D_shares/worker39_proposal01/result/evaluation/scored_repetition_01/score.json,e834e8ac6ea598cbde5280e47527d778fb23954345df8498484f4b827035bc78,,,,
production,D_shares,worker39_proposal02,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/D_shares/worker39_proposal02,verified_scored,1653.202933820554,39,2,7,7,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/D_shares/worker39_proposal02/result/evaluation/scored_repetition_01/score.json,b72f8cf025b01fe982d87b7d4d0edeb96c93ba049fd37fd29fd8abbcc19bad97,,,,
production,D_shares,worker39_proposal03,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/D_shares/worker39_proposal03,verified_scored,1887.7639793693843,39,3,7,7,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/D_shares/worker39_proposal03/result/evaluation/scored_repetition_01/score.json,b4f1b952213dd2c4a46edec7eee987af8efebb463947ce6018e7d4d96caa1b38,,,,
production,D_shares,worker39_proposal04,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/D_shares/worker39_proposal04,verified_scored,1739.8445932860159,39,4,7,7,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/D_shares/worker39_proposal04/result/evaluation/scored_repetition_01/score.json,024c0ff3cfa96128b1c0bad6a02f7f3347e624e692f76f79becf5c0cbb605571,,,,
production,D_shares,worker39_proposal05,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/D_shares/worker39_proposal05,verified_scored,1644.5502224998,39,5,7,7,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/D_shares/worker39_proposal05/result/evaluation/scored_repetition_01/score.json,6f085c61c6e78ad690c2bcc8e135915ee7dffb9312f575d02b959892d497bd85,,,,
production,D_shares,worker39_proposal06,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/D_shares/worker39_proposal06,verified_scored,1638.9519646242961,39,6,6,6,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/D_shares/worker39_proposal06/result/evaluation/scored_repetition_01/score.json,4780f833aec64412d1179248847ea0711b18cd2433def7bc19ef592905d61283,,,,
production,D_shares,worker39_proposal07,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/D_shares/worker39_proposal07,verified_scored,1789.8950146044317,39,7,6,6,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/D_shares/worker39_proposal07/result/evaluation/scored_repetition_01/score.json,861a879dbb9ff7d6beced5d7f2e0c52cee39b63cb57c56d9a5f7a5599032e18e,,,,
production,D_shares,worker39_proposal08,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/D_shares/worker39_proposal08,verified_scored,1691.8524506584388,39,8,6,6,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/D_shares/worker39_proposal08/result/evaluation/scored_repetition_01/score.json,f5c5b93bf2aa83b62511e181df2df0e952d83df6fb0367fe4535376e2d177365,,,,
production,D_shares,worker39_proposal09,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/D_shares/worker39_proposal09,verified_scored,1674.0690440814192,39,9,7,7,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/D_shares/worker39_proposal09/result/evaluation/scored_repetition_01/score.json,a3418a34cfb5147b642266a0f0e86b1f06c8107d286f4c6826a01820e5e39897,,,,
production,D_shares,worker39_proposal10,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/D_shares/worker39_proposal10,verified_scored,1593.5896808075913,39,10,6,6,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/D_shares/worker39_proposal10/result/evaluation/scored_repetition_01/score.json,8f39e8145e69b542e7a1a843678190f647dc1214b0bdf23a703e388ed8b4966c,,,,
production,D_shares,worker39_proposal11,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/D_shares/worker39_proposal11,verified_scored,1589.8154809498315,39,11,6,6,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/D_shares/worker39_proposal11/result/evaluation/scored_repetition_01/score.json,9195ea5d7d80bc1d6aac1c188a06cb577f6a2375731fbb3c60ec92a53b1b3e6b,,,,
production,D_shares,worker39_proposal12,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/D_shares/worker39_proposal12,verified_scored,1859.6736685315118,39,12,6,6,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/D_shares/worker39_proposal12/result/evaluation/scored_repetition_01/score.json,a4500dc256b7a40b1f51cf97040f9cf0f704e139f6f12b59e3e57c7133cfe3c0,,,,
production,D_shares,worker39_proposal13,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/D_shares/worker39_proposal13,verified_scored,1525.0727670728459,39,13,6,6,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/D_shares/worker39_proposal13/result/evaluation/scored_repetition_01/score.json,b36fdae0d5d55c20b454cb9b07c791a4c31373d1427228734b52ac11e37bd6c2,,,,
production,D_shares,worker39_proposal14,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/D_shares/worker39_proposal14,verified_scored,1581.7486510346425,39,14,6,6,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/D_shares/worker39_proposal14/result/evaluation/scored_repetition_01/score.json,3a7af67e13e84f4dc2d879cc03f67d2b56219ae102305aec196e68de1a379a79,,,,
production,D_shares,worker39_proposal15,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/D_shares/worker39_proposal15,verified_scored,1543.1142610742102,39,15,6,6,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/D_shares/worker39_proposal15/result/evaluation/scored_repetition_01/score.json,e4d9bb4b32415949f995c9277f36e79d0c076c411de60ee755cf70904a84912d,,,,
production,D_shares,worker39_proposal16,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/D_shares/worker39_proposal16,verified_scored,1600.8599911617403,39,16,6,6,0,/scratch/td2248/projects/Fertility_Spring26_native_financing_20260919a/utility_overnight_20260923_v1/results/production/D_shares/worker39_proposal16/result/evaluation/scored_repetition_01/score.json,37fd8f107ff41c4fd055ed7fb65edbe9a9c9c6e5d5ed1001b42fd305030d7d0a,,,,
